"","ego","alter","dv","ego_capacity_n","alter_capacity_n","ej_diff","c_diff_n","c_diff_cat","count_ego_collaboratives","count_alter_collaboratives","overlap_collab","ego_np_501c3","alter_np_501c3","np_match","ego_ej_mission","alter_ej_mission","ej_diff_cat","count_ego_issues","count_alter_issues","i_match","ego_local","alter_local","geo_diff_cat","distance"
"154","G17","G20",1,0.00338440320094692,0.000806723398014089,0,-0.00257767980293283,"lower",7,4,4,1,1,"np_homophily",3,3,"match",2,6,1,"local","regional","bigger",5303.82489275553
"155","G19","G20",1,0.002405615661348,0.000806723398014089,1,-0.00159889226333391,"lower",0,4,0,1,1,"np_homophily",2,3,"higher",2,6,0,"local","regional","bigger",4279.71102647448
"156","G21","G20",0,0.0001036430124939,0.000806723398014089,1,0.000703080385520189,"higher",0,4,0,1,1,"np_homophily",2,3,"higher",3,6,1,"local","regional","bigger",68105.625235881
"157","G29","G20",0,0.000669274139494594,0.000806723398014089,2,0.000137449258519496,"higher",0,4,0,1,1,"np_homophily",1,3,"higher",3,6,2,"local","regional","bigger",85411.9455328553
"158","G4","G20",0,7.98051006739163e-05,0.000806723398014089,1,0.000726918297340173,"higher",0,4,0,1,1,"np_homophily",2,3,"higher",5,6,3,"regional","regional","regional_match",92265.3508414773
"159","G41","G20",0,0.00312278569447108,0.000806723398014089,2,-0.00231606229645699,"lower",0,4,0,0,1,"higher",1,3,"higher",4,6,2,"local","regional","bigger",89808.8624853555
"160","G43","G20",0,0.000624248446774465,0.000806723398014089,0,0.000182474951239624,"higher",4,4,1,1,1,"np_homophily",3,3,"match",3,6,3,"regional","regional","regional_match",444.223857844989
"161","G48","G20",1,0.000568828213879408,0.000806723398014089,0,0.000237895184134681,"higher",3,4,1,1,1,"np_homophily",3,3,"match",4,6,4,"local","regional","bigger",2795.66789500985
"162","G59","G20",1,0.00451728234709347,0.000806723398014089,0,-0.00371055894907938,"lower",4,4,1,1,1,"np_homophily",3,3,"match",7,6,5,"regional","regional","regional_match",4370.99836398182
"163","G6","G20",0,0.00621088366214912,0.000806723398014089,2,-0.00540416026413503,"lower",0,4,0,0,1,"higher",1,3,"higher",3,6,2,"regional","regional","regional_match",99003.0451151998
"164","G60","G20",0,0.00114668178299981,0.000806723398014089,1,-0.000339958384985719,"lower",1,4,0,1,1,"np_homophily",2,3,"higher",2,6,0,"regional","regional","regional_match",69888.9495674274
"165","G66","G20",0,7.43008566589935e-06,0.000806723398014089,1,0.00079929331234819,"higher",1,4,0,1,1,"np_homophily",2,3,"higher",3,6,2,"local","regional","bigger",63361.229062581
"166","G69","G20",0,0.000657863434326975,0.000806723398014089,2,0.000148859963687114,"higher",0,4,0,0,1,"higher",1,3,"higher",1,6,0,"local","regional","bigger",89808.8624853555
"167","G71","G20",0,0.00635483274997845,0.000806723398014089,1,-0.00554810935196436,"lower",0,4,0,1,1,"np_homophily",2,3,"higher",1,6,1,"local","regional","bigger",59705.8314405777
"168","G72","G20",1,0.00258720365018067,0.000806723398014089,1,-0.00178048025216658,"lower",2,4,0,0,1,"higher",2,3,"higher",2,6,1,"local","regional","bigger",69336.2572429457
"169","G8","G20",0,0.0918639967511016,0.000806723398014089,1,-0.0910572733530875,"lower",7,4,0,1,1,"np_homophily",2,3,"higher",5,6,4,"regional","regional","regional_match",69366.9481714792
"170","G9","G20",0,0.000633959977160723,0.000806723398014089,0,0.000172763420853366,"higher",1,4,0,1,1,"np_homophily",3,3,"match",4,6,2,"regional","regional","regional_match",88438.5930154692
"171","G16","G21",0,0,0.0001036430124939,1,0.0001036430124939,"higher",0,0,1,1,1,"np_homophily",1,2,"higher",1,3,1,"local","local","local_match",22532.3468676477
"172","G20","G21",0,0.000806723398014089,0.0001036430124939,-1,-0.000703080385520189,"lower",4,0,0,1,1,"np_homophily",3,2,"lower",6,3,1,"regional","local","smaller",68105.625235881
"173","G4","G21",0,7.98051006739163e-05,0.0001036430124939,0,2.38379118199838e-05,"higher",0,0,1,1,1,"np_homophily",2,2,"match",5,3,2,"regional","local","smaller",103572.524669296
"174","G43","G21",0,0.000624248446774465,0.0001036430124939,-1,-0.000520605434280565,"lower",4,0,0,1,1,"np_homophily",3,2,"lower",3,3,1,"regional","local","smaller",68543.7330176073
"175","G59","G21",0,0.00451728234709347,0.0001036430124939,-1,-0.00441363933459957,"lower",4,0,0,1,1,"np_homophily",3,2,"lower",7,3,3,"regional","local","smaller",63744.5187021701
"176","G6","G21",0,0.00621088366214912,0.0001036430124939,1,-0.00610724064965522,"lower",0,0,1,0,1,"higher",1,2,"higher",3,3,2,"regional","local","smaller",117869.171374507
"177","G60","G21",0,0.00114668178299981,0.0001036430124939,0,-0.00104303877050591,"lower",1,0,0,1,1,"np_homophily",2,2,"match",2,3,2,"regional","local","smaller",1884.03558309134
"178","G66","G21",0,7.43008566589935e-06,0.0001036430124939,0,9.62129268280008e-05,"higher",1,0,0,1,1,"np_homophily",2,2,"match",3,3,2,"local","local","local_match",5854.34293611485
"179","G71","G21",0,0.00635483274997845,0.0001036430124939,0,-0.00625118973748455,"lower",0,0,1,1,1,"np_homophily",2,2,"match",1,3,1,"local","local","local_match",8399.87168243446
"180","G8","G21",0,0.0918639967511016,0.0001036430124939,0,-0.0917603537386077,"lower",7,0,0,1,1,"np_homophily",2,2,"match",5,3,1,"regional","local","smaller",1274.59216268903
"181","G9","G21",0,0.000633959977160723,0.0001036430124939,-1,-0.000530316964666823,"lower",1,0,0,1,1,"np_homophily",3,2,"lower",4,3,2,"regional","local","smaller",103036.901634747
"182","G19","G22",1,0.002405615661348,0,-2,-0.002405615661348,"lower",0,0,1,1,0,"lower",2,0,"lower",2,1,1,"local","local","local_match",93291.3215656935
"183","G20","G22",0,0.000806723398014089,0,-3,-0.000806723398014089,"lower",4,0,0,1,0,"lower",3,0,"lower",6,1,0,"regional","local","smaller",93204.6035328865
"184","G4","G22",0,7.98051006739163e-05,0,-2,-7.98051006739163e-05,"lower",0,0,1,1,0,"lower",2,0,"lower",5,1,1,"regional","local","smaller",1115.18824364933
"185","G41","G22",0,0.00312278569447108,0,-1,-0.00312278569447108,"lower",0,0,1,0,0,"no_np_homophily",1,0,"lower",4,1,1,"local","local","local_match",6103.9979836323
"186","G43","G22",0,0.000624248446774465,0,-3,-0.000624248446774465,"lower",4,0,0,1,0,"lower",3,0,"lower",3,1,0,"regional","local","smaller",93365.0211844335
"187","G59","G22",0,0.00451728234709347,0,-3,-0.00451728234709347,"lower",4,0,0,1,0,"lower",3,0,"lower",7,1,1,"regional","local","smaller",92153.5270327679
"188","G6","G22",0,0.00621088366214912,0,-1,-0.00621088366214912,"lower",0,0,1,0,0,"no_np_homophily",1,0,"lower",3,1,1,"regional","local","smaller",16413.0611705529
"189","G69","G22",1,0.000657863434326975,0,-1,-0.000657863434326975,"lower",0,0,1,0,0,"no_np_homophily",1,0,"lower",1,1,1,"local","local","local_match",6103.9979836323
"190","G8","G22",0,0.0918639967511016,0,-2,-0.0918639967511016,"lower",7,0,0,1,0,"lower",2,0,"lower",5,1,0,"regional","local","smaller",104673.135372059
"191","G9","G22",0,0.000633959977160723,0,-3,-0.000633959977160723,"lower",1,0,0,1,0,"lower",3,0,"lower",4,1,1,"regional","local","smaller",6394.93527756993
"192","G13","G23",0,0.00192406970886424,0,0,-0.00192406970886424,"lower",5,1,0,1,0,"lower",2,2,"match",4,2,1,"regional","local","smaller",1032.76806284013
"193","G14","G23",0,0,0,0,0,"match",0,1,0,0,0,"no_np_homophily",2,2,"match",3,2,0,"local","local","local_match",5517.93132903023
"194","G17","G23",0,0.00338440320094692,0,-1,-0.00338440320094692,"lower",7,1,0,1,0,"lower",3,2,"lower",2,2,1,"local","local","local_match",4859.96359759044
"195","G19","G23",0,0.002405615661348,0,0,-0.002405615661348,"lower",0,1,0,1,0,"lower",2,2,"match",2,2,0,"local","local","local_match",3868.87338705348
"196","G20","G23",0,0.000806723398014089,0,-1,-0.000806723398014089,"lower",4,1,0,1,0,"lower",3,2,"lower",6,2,1,"regional","local","smaller",444.223857844989
"197","G43","G23",1,0.000624248446774465,0,-1,-0.000624248446774465,"lower",4,1,1,1,0,"lower",3,2,"lower",3,2,1,"regional","local","smaller",0
"198","G48","G23",0,0.000568828213879408,0,-1,-0.000568828213879408,"lower",3,1,0,1,0,"lower",3,2,"lower",4,2,1,"local","local","local_match",2361.5228543262
"199","G59","G23",0,0.00451728234709347,0,-1,-0.00451728234709347,"lower",4,1,0,1,0,"lower",3,2,"lower",7,2,1,"regional","local","smaller",4813.14340229019
"200","G6","G23",0,0.00621088366214912,0,1,-0.00621088366214912,"lower",0,1,0,0,0,"no_np_homophily",1,2,"higher",3,2,1,"regional","local","smaller",99095.3980730998
"201","G72","G23",0,0.00258720365018067,0,0,-0.00258720365018067,"lower",2,1,0,0,0,"no_np_homophily",2,2,"match",2,2,0,"local","local","local_match",69774.8541328234
"202","G8","G23",0,0.0918639967511016,0,0,-0.0918639967511016,"lower",7,1,1,1,0,"lower",2,2,"match",5,2,2,"regional","local","smaller",69804.8582382145
"203","G9","G23",0,0.000633959977160723,0,-1,-0.000633959977160723,"lower",1,1,0,1,0,"lower",3,2,"lower",4,2,2,"regional","local","smaller",88579.4518249094
"204","G20","G24",0,0.000806723398014089,0.00346725372473031,-2,0.00266053032671622,"higher",4,0,0,1,1,"np_homophily",3,1,"lower",6,5,3,"regional","regional","regional_match",66994.8952641361
"205","G4","G24",0,7.98051006739163e-05,0.00346725372473031,-1,0.0033874486240564,"higher",0,0,1,1,1,"np_homophily",2,1,"lower",5,5,3,"regional","regional","regional_match",25678.5010388661
"206","G41","G24",0,0.00312278569447108,0.00346725372473031,0,0.000344468030259234,"higher",0,0,1,0,1,"higher",1,1,"match",4,5,1,"local","regional","bigger",24635.6735280884
"207","G43","G24",0,0.000624248446774465,0.00346725372473031,-2,0.00284300527795585,"higher",4,0,0,1,1,"np_homophily",3,1,"lower",3,5,2,"regional","regional","regional_match",67128.6828397286
"208","G59","G24",0,0.00451728234709347,0.00346725372473031,-2,-0.00105002862236316,"lower",4,0,0,1,1,"np_homophily",3,1,"lower",7,5,4,"regional","regional","regional_match",66259.9839297314
"209","G6","G24",0,0.00621088366214912,0.00346725372473031,0,-0.00274362993741881,"lower",0,0,1,0,1,"higher",1,1,"match",3,5,2,"regional","regional","regional_match",32939.4267246888
"210","G69","G24",0,0.000657863434326975,0.00346725372473031,0,0.00280939029040334,"higher",0,0,1,0,1,"higher",1,1,"match",1,5,1,"local","regional","bigger",24635.6735280884
"211","G8","G24",1,0.0918639967511016,0.00346725372473031,-1,-0.0883967430263713,"lower",7,0,0,1,1,"np_homophily",2,1,"lower",5,5,4,"regional","regional","regional_match",89797.937674346
"212","G9","G24",0,0.000633959977160723,0.00346725372473031,-2,0.00283329374756959,"higher",1,0,0,1,1,"np_homophily",3,1,"lower",4,5,3,"regional","regional","regional_match",21486.0467280638
"213","G20","G25",0,0.000806723398014089,0.000758437618505878,-3,-4.82857795082116e-05,"lower",4,0,0,1,0,"lower",3,0,"lower",6,1,0,"regional","local","smaller",85683.812063481
"214","G29","G25",1,0.000669274139494594,0.000758437618505878,-1,8.91634790112839e-05,"higher",0,0,1,1,0,"lower",1,0,"lower",3,1,0,"local","local","local_match",1849.00334653639
"215","G4","G25",0,7.98051006739163e-05,0.000758437618505878,-2,0.000678632517831962,"higher",0,0,1,1,0,"lower",2,0,"lower",5,1,0,"regional","local","smaller",22363.6240036176
"216","G43","G25",0,0.000624248446774465,0.000758437618505878,-3,0.000134189171731413,"higher",4,0,0,1,0,"lower",3,0,"lower",3,1,0,"regional","local","smaller",85936.0529094754
"217","G59","G25",0,0.00451728234709347,0.000758437618505878,-3,-0.00375884472858759,"lower",4,0,0,1,0,"lower",3,0,"lower",7,1,1,"regional","local","smaller",83675.6089655717
"218","G6","G25",0,0.00621088366214912,0.000758437618505878,-1,-0.00545244604364324,"lower",0,0,1,0,0,"no_np_homophily",1,0,"lower",3,1,0,"regional","local","smaller",38477.9238418811
"219","G8","G25",0,0.0918639967511016,0.000758437618505878,-2,-0.0911055591325958,"lower",7,0,0,1,0,"lower",2,0,"lower",5,1,0,"regional","local","smaller",84689.0741050201
"220","G9","G25",0,0.000633959977160723,0.000758437618505878,-3,0.000124477641345155,"higher",1,0,0,1,0,"lower",3,0,"lower",4,1,0,"regional","local","smaller",24574.3355700896
"221","G13","G26",0,0.00192406970886424,0.000189609404626469,-2,-0.00173446030423777,"lower",5,0,0,1,0,"lower",2,0,"lower",4,2,2,"regional","local","smaller",1747.13414127772
"222","G14","G26",0,0,0.000189609404626469,-2,0.000189609404626469,"higher",0,0,1,0,0,"no_np_homophily",2,0,"lower",3,2,0,"local","local","local_match",4112.7612633879
"223","G17","G26",0,0.00338440320094692,0.000189609404626469,-3,-0.00319479379632045,"lower",7,0,0,1,0,"lower",3,0,"lower",2,2,1,"local","local","local_match",2761.77764424584
"224","G19","G26",1,0.002405615661348,0.000189609404626469,-2,-0.00221600625672153,"lower",0,0,1,1,0,"lower",2,0,"lower",2,2,0,"local","local","local_match",2954.07132221744
"225","G20","G26",0,0.000806723398014089,0.000189609404626469,-3,-0.00061711399338762,"lower",4,0,0,1,0,"lower",3,0,"lower",6,2,2,"regional","local","smaller",3167.36538658765
"226","G43","G26",0,0.000624248446774465,0.000189609404626469,-3,-0.000434639042147996,"lower",4,0,0,1,0,"lower",3,0,"lower",3,2,1,"regional","local","smaller",2761.98498134163
"227","G48","G26",0,0.000568828213879408,0.000189609404626469,-3,-0.000379218809252939,"lower",3,0,0,1,0,"lower",3,0,"lower",4,2,2,"local","local","local_match",690.200164535481
"228","G59","G26",0,0.00451728234709347,0.000189609404626469,-3,-0.004327672942467,"lower",4,0,0,1,0,"lower",3,0,"lower",7,2,2,"regional","local","smaller",7316.20794757142
"229","G6","G26",0,0.00621088366214912,0.000189609404626469,-1,-0.00602127425752265,"lower",0,0,1,0,0,"no_np_homophily",1,0,"lower",3,2,1,"regional","local","smaller",100822.455812118
"230","G72","G26",0,0.00258720365018067,0.000189609404626469,-2,-0.0023975942455542,"lower",2,0,0,0,0,"no_np_homophily",2,0,"lower",2,2,1,"local","local","local_match",72053.1792630217
"231","G8","G26",0,0.0918639967511016,0.000189609404626469,-2,-0.0916743873464752,"lower",7,0,0,1,0,"lower",2,0,"lower",5,2,2,"regional","local","smaller",72068.579128868
"232","G9","G26",0,0.000633959977160723,0.000189609404626469,-3,-0.000444350572534254,"lower",1,0,0,1,0,"lower",3,0,"lower",4,2,1,"regional","local","smaller",90539.5435330483
"233","G13","G27",0,0.00192406970886424,0,-1,-0.00192406970886424,"lower",5,1,0,1,0,"lower",2,1,"lower",4,1,0,"regional","local","smaller",765.80142779549
"234","G14","G27",0,0,0,-1,0,"match",0,1,0,0,0,"no_np_homophily",2,1,"lower",3,1,0,"local","local","local_match",4007.58776758129
"235","G17","G27",0,0.00338440320094692,0,-2,-0.00338440320094692,"lower",7,1,0,1,0,"lower",3,1,"lower",2,1,0,"local","local","local_match",3142.32550974293
"236","G19","G27",0,0.002405615661348,0,-1,-0.002405615661348,"lower",0,1,0,1,0,"lower",2,1,"lower",2,1,0,"local","local","local_match",2480.56571437723
"237","G20","G27",0,0.000806723398014089,0,-2,-0.000806723398014089,"lower",4,1,0,1,0,"lower",3,1,"lower",6,1,1,"regional","local","smaller",2182.02927121426
"238","G43","G27",1,0.000624248446774465,0,-2,-0.000624248446774465,"lower",4,1,1,1,0,"lower",3,1,"lower",3,1,1,"regional","local","smaller",1739.04847206211
"239","G48","G27",0,0.000568828213879408,0,-2,-0.000568828213879408,"lower",3,1,0,1,0,"lower",3,1,"lower",4,1,1,"local","local","local_match",691.434329394154
"240","G59","G27",0,0.00451728234709347,0,-2,-0.00451728234709347,"lower",4,1,0,1,0,"lower",3,1,"lower",7,1,1,"regional","local","smaller",6532.41639935092
"241","G6","G27",0,0.00621088366214912,0,0,-0.00621088366214912,"lower",0,1,0,0,0,"no_np_homophily",1,1,"match",3,1,0,"regional","local","smaller",99615.6552382462
"242","G72","G27",0,0.00258720365018067,0,-1,-0.00258720365018067,"lower",2,1,0,0,0,"no_np_homophily",2,1,"lower",2,1,0,"local","local","local_match",71464.1726258801
"243","G8","G27",0,0.0918639967511016,0,-1,-0.0918639967511016,"lower",7,1,1,1,0,"lower",2,1,"lower",5,1,1,"regional","local","smaller",71490.2526629205
"244","G9","G27",0,0.000633959977160723,0,-2,-0.000633959977160723,"lower",1,1,0,1,0,"lower",3,1,"lower",4,1,1,"regional","local","smaller",89285.1149378757
"245","G20","G28",0,0.000806723398014089,0,-3,-0.000806723398014089,"lower",4,0,0,1,0,"lower",3,0,"lower",6,1,0,"regional","local","smaller",85184.6435515834
"246","G29","G28",1,0.000669274139494594,0,-1,-0.000669274139494594,"lower",0,0,1,1,0,"lower",1,0,"lower",3,1,1,"local","local","local_match",253.784140291609
"247","G4","G28",0,7.98051006739163e-05,0,-2,-7.98051006739163e-05,"lower",0,0,1,1,0,"lower",2,0,"lower",5,1,1,"regional","local","smaller",20568.650317849
"248","G43","G28",0,0.000624248446774465,0,-3,-0.000624248446774465,"lower",4,0,0,1,0,"lower",3,0,"lower",3,1,0,"regional","local","smaller",85428.5355578498
"249","G59","G28",0,0.00451728234709347,0,-3,-0.00451728234709347,"lower",4,0,0,1,0,"lower",3,0,"lower",7,1,1,"regional","local","smaller",83266.6446298015
"250","G6","G28",0,0.00621088366214912,0,-1,-0.00621088366214912,"lower",0,0,1,0,0,"no_np_homophily",1,0,"lower",3,1,1,"regional","local","smaller",36651.8212467831
"251","G8","G28",0,0.0918639967511016,0,-2,-0.0918639967511016,"lower",7,0,0,1,0,"lower",2,0,"lower",5,1,0,"regional","local","smaller",85795.2623123425
"252","G9","G28",0,0.000633959977160723,0,-3,-0.000633959977160723,"lower",1,0,0,1,0,"lower",3,0,"lower",4,1,1,"regional","local","smaller",22630.8236874406
"253","G20","G29",0,0.000806723398014089,0.000669274139494594,-2,-0.000137449258519496,"lower",4,0,0,1,1,"np_homophily",3,1,"lower",6,3,2,"regional","local","smaller",85411.9455328553
"254","G4","G29",1,7.98051006739163e-05,0.000669274139494594,-1,0.000589469038820678,"higher",0,0,1,1,1,"np_homophily",2,1,"lower",5,3,2,"regional","local","smaller",20625.8761540846
"255","G43","G29",0,0.000624248446774465,0.000669274139494594,-2,4.50256927201286e-05,"higher",4,0,0,1,1,"np_homophily",3,1,"lower",3,3,1,"regional","local","smaller",85656.3257870861
"256","G59","G29",0,0.00451728234709347,0.000669274139494594,-2,-0.00384800820759888,"lower",4,0,0,1,1,"np_homophily",3,1,"lower",7,3,3,"regional","local","smaller",83488.4465347147
"257","G6","G29",0,0.00621088366214912,0.000669274139494594,0,-0.00554160952265453,"lower",0,0,1,0,1,"higher",1,1,"match",3,3,2,"regional","local","smaller",36719.8131590415
"258","G8","G29",0,0.0918639967511016,0.000669274139494594,-1,-0.091194722611607,"lower",7,0,0,1,1,"np_homophily",2,1,"lower",5,3,1,"regional","local","smaller",85864.2225182676
"259","G9","G29",0,0.000633959977160723,0.000669274139494594,-2,3.53141623338709e-05,"higher",1,0,0,1,1,"np_homophily",3,1,"lower",4,3,1,"regional","local","smaller",22741.8744058768
"260","G13","G3",0,0.00192406970886424,0.00097713415818973,1,-0.000946935550674512,"lower",5,0,0,1,1,"np_homophily",2,3,"higher",4,6,4,"regional","regional","regional_match",93686.4750196815
"261","G14","G3",0,0,0.00097713415818973,1,0.00097713415818973,"higher",0,0,1,0,1,"higher",2,3,"higher",3,6,2,"local","regional","bigger",93318.5238719459
