"","ego","alter","dv","ego_capacity_n","alter_capacity_n","ej_diff","c_diff_n","c_diff_cat","count_ego_collaboratives","count_alter_collaboratives","overlap_collab","ego_np_501c3","alter_np_501c3","np_match","ego_ej_mission","alter_ej_mission","ej_diff_cat","count_ego_issues","count_alter_issues","i_match","ego_local","alter_local","geo_diff_cat","distance"
"876","G14","G68",0,0,0.000416545180942275,0,0.000416545180942275,"higher",0,0,1,0,1,"higher",1,1,"match",3,3,3,"local","local","local_match",84832.985865219
"877","G17","G68",0,0.029108290703348,0.000416545180942275,-1,-0.0286917455224058,"lower",7,0,0,1,1,"np_homophily",2,1,"lower",2,3,1,"local","local","local_match",86360.4543793815
"878","G19","G68",1,0.0678291239383343,0.000416545180942275,0,-0.0674125787573921,"lower",0,0,1,1,1,"np_homophily",1,1,"match",2,3,1,"local","local","local_match",84711.3451338071
"879","G20","G68",0,0.0065766676690612,0.000416545180942275,-2,-0.00616012248811892,"lower",4,0,0,1,1,"np_homophily",3,1,"lower",6,3,2,"regional","local","smaller",85237.9784252499
"880","G4","G68",0,0.00278770759691127,0.000416545180942275,-2,-0.00237116241596899,"lower",0,0,1,1,1,"np_homophily",3,1,"lower",5,3,2,"regional","local","smaller",14192.2309658996
"881","G43","G68",0,0.005603390557631,0.000416545180942275,-2,-0.00518684537668872,"lower",4,0,0,1,1,"np_homophily",3,1,"lower",3,3,0,"regional","local","smaller",85336.7202368412
"882","G48","G68",0,0.00366748166259169,0.000416545180942275,-2,-0.00325093648164941,"lower",3,0,0,1,1,"np_homophily",3,1,"lower",4,3,0,"local","local","local_match",86409.3478499829
"883","G59","G68",0,0.0443776319735864,0.000416545180942275,-1,-0.0439610867926442,"lower",4,0,0,1,1,"np_homophily",2,1,"lower",7,3,2,"regional","local","smaller",84825.6246110864
"884","G6","G68",0,0.187250546989594,0.000416545180942275,-2,-0.186834001808652,"lower",0,0,1,0,1,"higher",3,1,"lower",3,3,1,"regional","local","smaller",13828.3146974406
"885","G72","G68",0,0.076872673471632,0.000416545180942275,-1,-0.0764561282906897,"lower",2,0,0,0,1,"higher",2,1,"lower",2,3,1,"local","local","local_match",106505.245546633
"886","G8","G68",0,1,0.000416545180942275,-1,-0.999583454819058,"lower",7,0,0,1,1,"np_homophily",2,1,"lower",5,3,0,"regional","local","smaller",107048.630055284
"887","G9","G68",0,0.00594262836081384,0.000416545180942275,-2,-0.00552608317987156,"lower",1,0,0,1,1,"np_homophily",3,1,"lower",4,3,1,"regional","local","smaller",9141.69241661312
"888","G20","G69",0,0.0065766676690612,0.000657863434326975,-3,-0.00591880423473422,"lower",4,0,0,1,0,"lower",3,0,"lower",6,1,0,"regional","local","smaller",89808.8624854295
"889","G4","G69",0,0.00278770759691127,0.000657863434326975,-3,-0.00212984416258429,"lower",0,0,1,1,0,"lower",3,0,"lower",5,1,1,"regional","local","smaller",6148.56027480644
"890","G41","G69",0,0.036172123400984,0.000657863434326975,-1,-0.035514259966657,"lower",0,0,1,0,0,"no_np_homophily",1,0,"lower",4,1,1,"local","local","local_match",0
"891","G43","G69",0,0.005603390557631,0.000657863434326975,-3,-0.00494552712330402,"lower",4,0,0,1,0,"lower",3,0,"lower",3,1,0,"regional","local","smaller",89992.003077597
"892","G59","G69",0,0.0443776319735864,0.000657863434326975,-2,-0.0437197685392595,"lower",4,0,0,1,0,"lower",2,0,"lower",7,1,1,"regional","local","smaller",88526.4595976663
"893","G6","G69",0,0.187250546989594,0.000657863434326975,-3,-0.186592683555267,"lower",0,0,1,0,0,"no_np_homophily",3,0,"lower",3,1,1,"regional","local","smaller",22264.5667906563
"894","G8","G69",0,1,0.000657863434326975,-2,-0.999342136565673,"lower",7,0,0,1,0,"lower",2,0,"lower",5,1,0,"regional","local","smaller",98764.2654379385
"895","G9","G69",0,0.00594262836081384,0.000657863434326975,-3,-0.00528476492648686,"lower",1,0,0,1,0,"lower",3,0,"lower",4,1,1,"regional","local","smaller",9225.67132165425
"896","G13","G7",0,0.0267042614034154,1,0,0.973295738596585,"higher",5,1,0,1,1,"np_homophily",2,2,"match",4,6,2,"regional","regional","regional_match",99181.1487258087
"897","G14","G7",0,0,1,1,1,"higher",0,1,0,0,1,"higher",1,2,"higher",3,6,1,"local","regional","bigger",98085.7754369363
"898","G16","G7",0,0,1,1,1,"higher",0,1,0,1,1,"np_homophily",1,2,"higher",1,6,0,"local","regional","bigger",100135.224233165
"899","G17","G7",1,0.029108290703348,1,0,0.970891709296652,"higher",7,1,1,1,1,"np_homophily",2,2,"match",2,6,1,"local","regional","bigger",99626.2319095784
"900","G19","G7",0,0.0678291239383343,1,1,0.932170876061666,"higher",0,1,0,1,1,"np_homophily",1,2,"higher",2,6,0,"local","regional","bigger",97991.0438504197
"901","G20","G7",0,0.0065766676690612,1,-1,0.993423332330939,"higher",4,1,1,1,1,"np_homophily",3,2,"lower",6,6,5,"regional","regional","regional_match",98565.934724234
"902","G21","G7",0,0.000919981902138087,1,0,0.999080018097862,"higher",0,1,0,1,1,"np_homophily",2,2,"match",3,6,1,"local","regional","bigger",117145.625365999
"903","G29","G7",0,0.00447578469577884,1,0,0.995524215304221,"higher",0,1,0,1,1,"np_homophily",2,2,"match",3,6,1,"local","regional","bigger",35950.5507053358
"904","G4","G7",0,0.00278770759691127,1,-1,0.997212292403089,"higher",0,1,0,1,1,"np_homophily",3,2,"lower",5,6,3,"regional","regional","regional_match",15367.5681162397
"905","G41","G7",0,0.036172123400984,1,1,0.963827876599016,"higher",0,1,0,0,1,"higher",1,2,"higher",4,6,1,"local","regional","bigger",21496.6999127015
"906","G43","G7",0,0.005603390557631,1,-1,0.994396609442369,"higher",4,1,1,1,1,"np_homophily",3,2,"lower",3,6,3,"regional","regional","regional_match",98661.0778663153
"907","G48","G7",0,0.00366748166259169,1,-1,0.996332518337408,"higher",3,1,0,1,1,"np_homophily",3,2,"lower",4,6,4,"local","regional","bigger",99712.1067762285
"908","G59","G7",0,0.0443776319735864,1,0,0.955622368026414,"higher",4,1,0,1,1,"np_homophily",2,2,"match",7,6,4,"regional","regional","regional_match",98173.2088367886
"909","G6","G7",0,0.187250546989594,1,-1,0.812749453010406,"higher",0,1,0,0,1,"higher",3,2,"lower",3,6,2,"regional","regional","regional_match",770.166008953966
"910","G60","G7",0,0.0103506504719386,1,2,0.989649349528061,"higher",1,1,0,1,1,"np_homophily",0,2,"higher",2,6,0,"regional","regional","regional_match",117607.28741713
"911","G66","G7",0,0.000259543639211259,1,0,0.999740456360789,"higher",1,1,0,1,1,"np_homophily",2,2,"match",3,6,2,"local","regional","bigger",111771.507068996
"912","G69","G7",0,0.0202797028630867,1,2,0.979720297136913,"higher",0,1,0,0,1,"higher",0,2,"higher",1,6,0,"local","regional","bigger",21496.6999127015
"913","G71","G7",0,0.143671365026039,1,2,0.856328634973961,"higher",0,1,0,1,1,"np_homophily",0,2,"higher",1,6,1,"local","regional","bigger",112844.77094439
"914","G72","G7",0,0.076872673471632,1,0,0.923127326528368,"higher",2,1,0,0,1,"higher",2,2,"match",2,6,1,"local","regional","bigger",117420.827468771
"915","G8","G7",0,1,1,0,0,"match",7,1,0,1,1,"np_homophily",2,2,"match",5,6,5,"regional","regional","regional_match",117988.450177439
"916","G9","G7",0,0.00594262836081384,1,-1,0.994057371639186,"higher",1,1,0,1,1,"np_homophily",3,2,"lower",4,6,3,"regional","regional","regional_match",14197.8293166199
"917","G20","G70",0,0.0065766676690612,0.00125662174499777,-2,-0.00532004592406343,"lower",4,0,0,1,1,"np_homophily",3,1,"lower",6,2,1,"regional","local","smaller",63105.1338480728
"918","G21","G70",0,0.000919981902138087,0.00125662174499777,-1,0.000336639842859684,"higher",0,0,1,1,1,"np_homophily",2,1,"lower",3,2,2,"local","local","local_match",5024.50264125166
"919","G4","G70",0,0.00278770759691127,0.00125662174499777,-2,-0.0015310858519135,"lower",0,0,1,1,1,"np_homophily",3,1,"lower",5,2,2,"regional","local","smaller",101659.728533629
"920","G43","G70",0,0.005603390557631,0.00125662174499777,-2,-0.00434676881263323,"lower",4,0,0,1,1,"np_homophily",3,1,"lower",3,2,1,"regional","local","smaller",63542.6848369344
"921","G59","G70",0,0.0443776319735864,0.00125662174499777,-1,-0.0431210102285887,"lower",4,0,0,1,1,"np_homophily",2,1,"lower",7,2,2,"regional","local","smaller",58746.4983199047
"922","G6","G70",1,0.187250546989594,0.00125662174499777,-2,-0.185993925244596,"lower",0,0,1,0,1,"higher",3,1,"lower",3,2,2,"regional","local","smaller",115631.407804575
"923","G60","G70",0,0.0103506504719386,0.00125662174499777,1,-0.00909402872694085,"lower",1,0,0,1,1,"np_homophily",0,1,"higher",2,2,1,"regional","local","smaller",6869.56163846701
"924","G66","G70",1,0.000259543639211259,0.00125662174499777,-1,0.000997078105786511,"higher",1,0,0,1,1,"np_homophily",2,1,"lower",3,2,2,"local","local","local_match",3783.27929979392
"925","G71","G70",0,0.143671365026039,0.00125662174499777,1,-0.142414743281042,"lower",0,0,1,1,1,"np_homophily",0,1,"higher",1,2,1,"local","local","local_match",3425.71210489998
"926","G8","G70",0,1,0.00125662174499777,-1,-0.998743378255002,"lower",7,0,0,1,1,"np_homophily",2,1,"lower",5,2,1,"regional","local","smaller",6269.91282799048
"927","G9","G70",0,0.00594262836081384,0.00125662174499777,-2,-0.00468600661581607,"lower",1,0,0,1,1,"np_homophily",3,1,"lower",4,2,2,"regional","local","smaller",100888.114736514
"928","G16","G71",0,0,0.00635483274997845,-1,0.00635483274997845,"higher",0,0,1,1,1,"np_homophily",1,0,"lower",1,1,0,"local","local","local_match",14933.3724999194
"929","G20","G71",0,0.0065766676690612,0.00635483274997845,-3,-0.000221834919082745,"lower",4,0,0,1,1,"np_homophily",3,0,"lower",6,1,1,"regional","local","smaller",59705.8314405383
"930","G21","G71",0,0.000919981902138087,0.00635483274997845,-2,0.00543485084784037,"higher",0,0,1,1,1,"np_homophily",2,0,"lower",3,1,1,"local","local","local_match",8399.87168244632
"931","G4","G71",0,0.00278770759691127,0.00635483274997845,-3,0.00356712515306718,"higher",0,0,1,1,1,"np_homophily",3,0,"lower",5,1,1,"regional","local","smaller",99793.660997887
"932","G43","G71",0,0.005603390557631,0.00635483274997845,-3,0.000751442192347458,"higher",4,0,0,1,1,"np_homophily",3,0,"lower",3,1,1,"regional","local","smaller",60143.9031849755
"933","G59","G71",0,0.0443776319735864,0.00635483274997845,-2,-0.038022799223608,"lower",4,0,0,1,1,"np_homophily",2,0,"lower",7,1,1,"regional","local","smaller",55344.9959079686
"934","G6","G71",0,0.187250546989594,0.00635483274997845,-3,-0.180895714239615,"lower",0,0,1,0,1,"higher",3,0,"lower",3,1,1,"regional","local","smaller",113550.414250647
"935","G60","G71",0,0.0103506504719386,0.00635483274997845,0,-0.00399581772196017,"lower",1,0,0,1,1,"np_homophily",0,0,"match",2,1,0,"regional","local","smaller",10201.1141851627
"936","G66","G71",0,0.000259543639211259,0.00635483274997845,-2,0.0060952891107672,"higher",1,0,0,1,1,"np_homophily",2,0,"lower",3,1,1,"local","local","local_match",4888.79180106157
"937","G8","G71",0,1,0.00635483274997845,-2,-0.993645167250021,"lower",7,0,0,1,1,"np_homophily",2,0,"lower",5,1,1,"regional","local","smaller",9662.06336412219
"938","G9","G71",0,0.00594262836081384,0.00635483274997845,-3,0.000412204389164615,"higher",1,0,0,1,1,"np_homophily",3,0,"lower",4,1,1,"regional","local","smaller",98874.9668331632
"939","G13","G72",0,0.0267042614034154,0.00258720365018067,0,-0.0241170577532347,"lower",5,2,1,1,0,"lower",2,2,"match",4,2,2,"regional","local","smaller",70699.9430906927
"940","G14","G72",0,0,0.00258720365018067,1,0.00258720365018067,"higher",0,2,0,0,0,"no_np_homophily",1,2,"higher",3,2,1,"local","local","local_match",75199.2242478362
"941","G17","G72",0,0.029108290703348,0.00258720365018067,0,-0.0265210870531674,"lower",7,2,1,1,0,"lower",2,2,"match",2,2,1,"local","local","local_match",74603.9509853325
"942","G19","G72",0,0.0678291239383343,0.00258720365018067,1,-0.0652419202881537,"lower",0,2,0,1,0,"lower",1,2,"higher",2,2,1,"local","local","local_match",73527.283353103
"943","G20","G72",0,0.0065766676690612,0.00258720365018067,-1,-0.00398946401888053,"lower",4,2,0,1,0,"lower",3,2,"lower",6,2,1,"regional","local","smaller",69336.2572429542
"944","G43","G72",0,0.005603390557631,0.00258720365018067,-1,-0.00301618690745033,"lower",4,2,0,1,0,"lower",3,2,"lower",3,2,0,"regional","local","smaller",69774.8541328767
"945","G48","G72",0,0.00366748166259169,0.00258720365018067,-1,-0.00108027801241102,"lower",3,2,1,1,0,"lower",3,2,"lower",4,2,1,"local","local","local_match",71963.4842656109
"946","G59","G72",0,0.0443776319735864,0.00258720365018067,0,-0.0417904283234058,"lower",4,2,1,1,0,"lower",2,2,"match",7,2,2,"regional","local","smaller",64973.1757537846
"947","G6","G72",0,0.187250546989594,0.00258720365018067,-1,-0.184663343339413,"lower",0,2,0,0,0,"no_np_homophily",3,2,"lower",3,2,1,"regional","local","smaller",118147.218382697
"948","G8","G72",0,1,0.00258720365018067,0,-0.997412796349819,"lower",7,2,0,1,0,"lower",2,2,"match",5,2,1,"regional","local","smaller",659.256767978956
"949","G9","G72",0,0.00594262836081384,0.00258720365018067,-1,-0.00335542471063317,"lower",1,2,0,1,0,"lower",3,2,"lower",4,2,1,"regional","local","smaller",103294.451700643
"950","G13","G73",0,0.0267042614034154,0.00221600625672153,0,-0.0244882551466939,"lower",5,0,0,1,1,"np_homophily",2,2,"match",4,1,1,"regional","local","smaller",1122.65750070964
"951","G14","G73",0,0,0.00221600625672153,1,0.00221600625672153,"higher",0,0,1,0,1,"higher",1,2,"higher",3,1,1,"local","local","local_match",3684.44344210853
"952","G17","G73",0,0.029108290703348,0.00221600625672153,0,-0.0268922844466265,"lower",7,0,0,1,1,"np_homophily",2,2,"match",2,1,1,"local","local","local_match",2784.00020735551
"953","G19","G73",0,0.0678291239383343,0.00221600625672153,1,-0.0656131176816128,"lower",0,0,1,1,1,"np_homophily",1,2,"higher",2,1,1,"local","local","local_match",2204.62163943739
"954","G20","G73",0,0.0065766676690612,0.00221600625672153,-1,-0.00436066141233967,"lower",4,0,0,1,1,"np_homophily",3,2,"lower",6,1,0,"regional","local","smaller",2535.73033156414
"955","G43","G73",0,0.005603390557631,0.00221600625672153,-1,-0.00338738430090947,"lower",4,0,0,1,1,"np_homophily",3,2,"lower",3,1,0,"regional","local","smaller",2091.98995719219
"956","G48","G73",0,0.00366748166259169,0.00221600625672153,-1,-0.00145147540587016,"lower",3,0,0,1,1,"np_homophily",3,2,"lower",4,1,0,"local","local","local_match",484.035926202762
"957","G59","G73",1,0.0443776319735864,0.00221600625672153,0,-0.0421616257168649,"lower",4,0,0,1,1,"np_homophily",2,2,"match",7,1,1,"regional","local","smaller",6890.11041567865
"958","G6","G73",0,0.187250546989594,0.00221600625672153,-1,-0.185034540732872,"lower",0,0,1,0,1,"higher",3,2,"lower",3,1,1,"regional","local","smaller",99659.7293758336
"959","G72","G73",0,0.076872673471632,0.00221600625672153,0,-0.0746566672149105,"lower",2,0,0,0,1,"higher",2,2,"match",2,1,1,"local","local","local_match",71822.1228306579
"960","G8","G73",0,1,0.00221600625672153,0,-0.997783993743278,"lower",7,0,0,1,1,"np_homophily",2,2,"match",5,1,0,"regional","local","smaller",71848.0360247659
"961","G9","G73",0,0.00594262836081384,0.00221600625672153,-1,-0.00372662210409231,"lower",1,0,0,1,1,"np_homophily",3,2,"lower",4,1,1,"regional","local","smaller",89369.6181436399
"962","G13","G74",0,0.0267042614034154,0.00287161775712037,-1,-0.023832643646295,"lower",5,0,0,1,1,"np_homophily",2,1,"lower",4,2,2,"regional","local","smaller",7308.0953140089
"963","G14","G74",0,0,0.00287161775712037,0,0.00287161775712037,"higher",0,0,1,0,1,"higher",1,1,"match",3,2,1,"local","local","local_match",10772.8679370657
"964","G17","G74",0,0.029108290703348,0.00287161775712037,-1,-0.0262366729462277,"lower",7,0,0,1,1,"np_homophily",2,1,"lower",2,2,2,"local","local","local_match",10757.1015478137
"965","G19","G74",0,0.0678291239383343,0.00287161775712037,0,-0.064957506181214,"lower",0,0,1,1,1,"np_homophily",1,1,"match",2,2,1,"local","local","local_match",9194.26669281343
"966","G20","G74",0,0.0065766676690612,0.00287161775712037,-2,-0.00370504991194083,"lower",4,0,0,1,1,"np_homophily",3,1,"lower",6,2,1,"regional","local","smaller",5904.45321670177
"967","G43","G74",0,0.005603390557631,0.00287161775712037,-2,-0.00273177280051063,"lower",4,0,0,1,1,"np_homophily",3,1,"lower",3,2,1,"regional","local","smaller",6291.41156853045
"968","G48","G74",0,0.00366748166259169,0.00287161775712037,-2,-0.000795863905471317,"lower",3,0,0,1,1,"np_homophily",3,1,"lower",4,2,1,"local","local","local_match",8593.57354604193
"969","G59","G74",1,0.0443776319735864,0.00287161775712037,-1,-0.0415060142164661,"lower",4,0,0,1,1,"np_homophily",2,1,"lower",7,2,2,"regional","local","smaller",3515.12496827068
"970","G6","G74",0,0.187250546989594,0.00287161775712037,-2,-0.184378929232474,"lower",0,0,1,0,1,"higher",3,1,"lower",3,2,2,"regional","local","smaller",95127.1995872426
"971","G72","G74",0,0.076872673471632,0.00287161775712037,-1,-0.0740010557145116,"lower",2,0,0,0,1,"higher",2,1,"lower",2,2,1,"local","local","local_match",64897.0573626639
"972","G8","G74",0,1,0.00287161775712037,-1,-0.99712838224288,"lower",7,0,0,1,1,"np_homophily",2,1,"lower",5,2,1,"regional","local","smaller",64966.0976762423
"973","G9","G74",0,0.00594262836081384,0.00287161775712037,-2,-0.00307101060369347,"lower",1,0,0,1,1,"np_homophily",3,1,"lower",4,2,2,"regional","local","smaller",84085.4855985776
"974","G13","G75",0,0.0267042614034154,0.000663632916192643,0,-0.0260406284872228,"lower",5,0,0,1,1,"np_homophily",2,2,"match",4,3,2,"regional","local","smaller",26829.907467139
"975","G20","G75",0,0.0065766676690612,0.000663632916192643,-1,-0.00591303475286855,"lower",4,0,0,1,1,"np_homophily",3,2,"lower",6,3,2,"regional","local","smaller",27582.7262552855
"976","G43","G75",0,0.005603390557631,0.000663632916192643,-1,-0.00493975764143835,"lower",4,0,0,1,1,"np_homophily",3,2,"lower",3,3,2,"regional","local","smaller",27272.9877500959
"977","G59","G75",1,0.0443776319735864,0.000663632916192643,0,-0.0437139990573938,"lower",4,0,0,1,1,"np_homophily",2,2,"match",7,3,3,"regional","local","smaller",31074.0119058651
"978","G6","G75",0,0.187250546989594,0.000663632916192643,-1,-0.186586914073401,"lower",0,0,1,0,1,"higher",3,2,"lower",3,3,3,"regional","local","smaller",86839.0994405425
"979","G8","G75",0,1,0.000663632916192643,0,-0.999336367083807,"lower",7,0,0,1,1,"np_homophily",2,2,"match",5,3,2,"regional","local","smaller",93155.0443748429
"980","G9","G75",0,0.00594262836081384,0.000663632916192643,-1,-0.0052789954446212,"lower",1,0,0,1,1,"np_homophily",3,2,"lower",4,3,2,"regional","local","smaller",79742.8090930944
"981","G13","G76",0,0.0267042614034154,0,0,-0.0267042614034154,"lower",5,0,0,1,1,"np_homophily",2,2,"match",4,2,1,"regional","local","smaller",30484.5389920855
"982","G20","G76",0,0.0065766676690612,0,-1,-0.0065766676690612,"lower",4,0,0,1,1,"np_homophily",3,2,"lower",6,2,2,"regional","local","smaller",31286.0573418048
"983","G43","G76",0,0.005603390557631,0,-1,-0.005603390557631,"lower",4,0,0,1,1,"np_homophily",3,2,"lower",3,2,2,"regional","local","smaller",30964.7595194039
"984","G59","G76",1,0.0443776319735864,0,0,-0.0443776319735864,"lower",4,0,0,1,1,"np_homophily",2,2,"match",7,2,2,"regional","local","smaller",34852.4828910285
"985","G6","G76",0,0.187250546989594,0,-1,-0.187250546989594,"lower",0,0,1,0,1,"higher",3,2,"lower",3,2,2,"regional","local","smaller",86843.9669570393
"986","G8","G76",0,1,0,0,-1,"lower",7,0,0,1,1,"np_homophily",2,2,"match",5,2,2,"regional","local","smaller",96964.1635288877
"987","G9","G76",0,0.00594262836081384,0,-1,-0.00594262836081384,"lower",1,0,0,1,1,"np_homophily",3,2,"lower",4,2,1,"regional","local","smaller",80360.7719195056
"988","G13","G77",0,0.0267042614034154,0,-2,-0.0267042614034154,"lower",5,0,0,1,0,"lower",2,0,"lower",4,1,0,"regional","local","smaller",30484.5389920855
"989","G20","G77",0,0.0065766676690612,0,-3,-0.0065766676690612,"lower",4,0,0,1,0,"lower",3,0,"lower",6,1,1,"regional","local","smaller",31286.0573418048
"990","G43","G77",0,0.005603390557631,0,-3,-0.005603390557631,"lower",4,0,0,1,0,"lower",3,0,"lower",3,1,1,"regional","local","smaller",30964.7595194039
"991","G59","G77",1,0.0443776319735864,0,-2,-0.0443776319735864,"lower",4,0,0,1,0,"lower",2,0,"lower",7,1,1,"regional","local","smaller",34852.4828910285
"992","G6","G77",0,0.187250546989594,0,-3,-0.187250546989594,"lower",0,0,1,0,0,"no_np_homophily",3,0,"lower",3,1,1,"regional","local","smaller",86843.9669570393
"993","G8","G77",0,1,0,-2,-1,"lower",7,0,0,1,0,"lower",2,0,"lower",5,1,1,"regional","local","smaller",96964.1635288877
"994","G9","G77",0,0.00594262836081384,0,-3,-0.00594262836081384,"lower",1,0,0,1,0,"lower",3,0,"lower",4,1,0,"regional","local","smaller",80360.7719195056
"995","G13","G78",0,0.0267042614034154,0,1,-0.0267042614034154,"lower",5,0,0,1,1,"np_homophily",2,3,"higher",4,1,1,"regional","local","smaller",26280.6382012752
"996","G20","G78",0,0.0065766676690612,0,0,-0.0065766676690612,"lower",4,0,0,1,1,"np_homophily",3,3,"match",6,1,0,"regional","local","smaller",26969.202743287
"997","G43","G78",0,0.005603390557631,0,0,-0.005603390557631,"lower",4,0,0,1,1,"np_homophily",3,3,"match",3,1,0,"regional","local","smaller",26675.6721517673
"998","G59","G78",1,0.0443776319735864,0,1,-0.0443776319735864,"lower",4,0,0,1,1,"np_homophily",2,3,"higher",7,1,1,"regional","local","smaller",30337.4517225996
"999","G6","G78",0,0.187250546989594,0,0,-0.187250546989594,"lower",0,0,1,0,1,"higher",3,3,"match",3,1,1,"regional","local","smaller",85785.1800201327
"1000","G8","G78",0,1,0,1,-1,"lower",7,0,0,1,1,"np_homophily",2,3,"higher",5,1,0,"regional","local","smaller",91999.2729419617
"1001","G9","G78",0,0.00594262836081384,0,0,-0.00594262836081384,"lower",1,0,0,1,1,"np_homophily",3,3,"match",4,1,1,"regional","local","smaller",78538.2524396038
"1002","G13","G79",0,0.0267042614034154,3.8573948057938e-06,-1,-0.0267004040086096,"lower",5,0,0,1,1,"np_homophily",2,1,"lower",4,1,1,"regional","local","smaller",28511.7998900426
"1003","G20","G79",0,0.0065766676690612,3.8573948057938e-06,-2,-0.0065728102742554,"lower",4,0,0,1,1,"np_homophily",3,1,"lower",6,1,0,"regional","local","smaller",29261.7466453141
"1004","G43","G79",0,0.005603390557631,3.8573948057938e-06,-2,-0.0055995331628252,"lower",4,0,0,1,1,"np_homophily",3,1,"lower",3,1,0,"regional","local","smaller",28953.0498563423
"1005","G59","G79",1,0.0443776319735864,3.8573948057938e-06,-1,-0.0443737745787806,"lower",4,0,0,1,1,"np_homophily",2,1,"lower",7,1,1,"regional","local","smaller",32737.658060031
"1006","G6","G79",0,0.187250546989594,3.8573948057938e-06,-2,-0.187246689594788,"lower",0,0,1,0,1,"higher",3,1,"lower",3,1,1,"regional","local","smaller",86228.1025170384
"1007","G8","G79",0,1,3.8573948057938e-06,-1,-0.999996142605194,"lower",7,0,0,1,1,"np_homophily",2,1,"lower",5,1,0,"regional","local","smaller",94624.5834072736
"1008","G9","G79",0,0.00594262836081384,3.8573948057938e-06,-2,-0.00593877096600805,"lower",1,0,0,1,1,"np_homophily",3,1,"lower",4,1,1,"regional","local","smaller",79388.5098853833
"1009","G13","G8",1,0.0267042614034154,0.0918639967511016,0,0.0651597353476862,"higher",5,7,1,1,1,"np_homophily",2,2,"match",4,5,2,"regional","regional","regional_match",70725.6015287348
"1010","G14","G8",0,0,0.0918639967511016,1,0.0918639967511016,"higher",0,7,0,0,1,"higher",1,2,"higher",3,5,0,"local","regional","bigger",75238.198284822
"1011","G16","G8",0,0,0.0918639967511016,1,0.0918639967511016,"higher",0,7,0,1,1,"np_homophily",1,2,"higher",1,5,0,"local","regional","bigger",23782.2200708713
"1012","G17","G8",0,0.029108290703348,0.0918639967511016,0,0.0627557060477536,"higher",7,7,1,1,1,"np_homophily",2,2,"match",2,5,1,"local","regional","bigger",74628.7622296108
"1013","G19","G8",0,0.0678291239383343,0.0918639967511016,1,0.0240348728127673,"higher",0,7,0,1,1,"np_homophily",1,2,"higher",2,5,0,"local","regional","bigger",73565.7858556108
"1014","G20","G8",1,0.0065766676690612,0.0918639967511016,-1,0.0852873290820404,"higher",4,7,0,1,1,"np_homophily",3,2,"lower",6,5,4,"regional","regional","regional_match",69366.9481714402
"1015","G21","G8",0,0.000919981902138087,0.0918639967511016,0,0.0909440148489635,"higher",0,7,0,1,1,"np_homophily",2,2,"match",3,5,1,"local","regional","bigger",1274.59216266938
"1016","G29","G8",0,0.00447578469577884,0.0918639967511016,0,0.0873882120553228,"higher",0,7,0,1,1,"np_homophily",2,2,"match",3,5,1,"local","regional","bigger",85864.2225182336
"1017","G4","G8",0,0.00278770759691127,0.0918639967511016,-1,0.0890762891541904,"higher",0,7,0,1,1,"np_homophily",3,2,"lower",5,5,3,"regional","regional","regional_match",104351.817026128
"1018","G41","G8",0,0.036172123400984,0.0918639967511016,1,0.0556918733501176,"higher",0,7,0,0,1,"higher",1,2,"higher",4,5,1,"local","regional","bigger",98764.2654379385
"1019","G43","G8",0,0.005603390557631,0.0918639967511016,-1,0.0862606061934706,"higher",4,7,3,1,1,"np_homophily",3,2,"lower",3,5,3,"regional","regional","regional_match",69804.858238221
"1020","G48","G8",0,0.00366748166259169,0.0918639967511016,-1,0.0881965150885099,"higher",3,7,0,1,1,"np_homophily",3,2,"lower",4,5,4,"local","regional","bigger",71985.1499334101
"1021","G59","G8",0,0.0443776319735864,0.0918639967511016,0,0.0474863647775152,"higher",4,7,0,1,1,"np_homophily",2,2,"match",7,5,4,"regional","regional","regional_match",65006.6556501764
"1022","G6","G8",0,0.187250546989594,0.0918639967511016,-1,-0.0953865502384923,"lower",0,7,0,0,1,"higher",3,2,"lower",3,5,2,"regional","regional","regional_match",118714.109934635
"1023","G60","G8",0,0.0103506504719386,0.0918639967511016,2,0.081513346279163,"higher",1,7,1,1,1,"np_homophily",0,2,"higher",2,5,0,"regional","regional","regional_match",954.538600935543
"1024","G66","G8",0,0.000259543639211259,0.0918639967511016,0,0.0916044531118904,"higher",1,7,1,1,1,"np_homophily",2,2,"match",3,5,2,"local","regional","bigger",7021.84601801818
"1025","G69","G8",0,0.0202797028630867,0.0918639967511016,2,0.0715842938880149,"higher",0,7,0,0,1,"higher",0,2,"higher",1,5,0,"local","regional","bigger",98764.2654379385
"1026","G71","G8",0,0.143671365026039,0.0918639967511016,2,-0.0518073682749378,"lower",0,7,0,1,1,"np_homophily",0,2,"higher",1,5,1,"local","regional","bigger",9662.06336412219
"1027","G72","G8",0,0.076872673471632,0.0918639967511016,0,0.0149913232794696,"higher",2,7,0,0,1,"higher",2,2,"match",2,5,1,"local","regional","bigger",659.256767978956
"1028","G9","G8",0,0.00594262836081384,0.0918639967511016,-1,0.0859213683902878,"higher",1,7,1,1,1,"np_homophily",3,2,"lower",4,5,3,"regional","regional","regional_match",103866.410213773
"1029","G13","G80",1,0.0267042614034154,0.00742423297686866,1,-0.0192800284265467,"lower",5,3,1,1,0,"lower",2,3,"higher",4,3,3,"regional","local","smaller",44189.3808002013
